step_time,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
2026-01-20 05:56:00,TRANSFER,139.15,acct_0000855,260.32,121.17,acct_0001533,14254.47,14393.62,0
2026-01-20 05:57:00,PAYMENT,2194.41,acct_0000027,6680.48,4486.08,acct_0000918,13373.04,15567.45,0
2026-01-20 05:57:00,CASH_IN,3738.28,acct_0002054,9774.74,6036.46,acct_0002346,16775.43,20513.71,0
2026-01-20 05:57:00,PAYMENT,5765.54,acct_0000906,15247.08,9481.55,acct_0000984,27830.16,33595.7,0
2026-01-20 05:58:00,PAYMENT,71.02,acct_0002456,0.0,0.0,acct_0000111,4183.41,4254.43,0
2026-01-20 05:58:00,TRANSFER,108.33,acct_0001861,1007.9,899.58,acct_0000925,12192.46,12300.79,0
2026-01-20 05:59:00,CASH_OUT,14498.59,acct_0002403,17250.03,2751.43,acct_0000842,4294.55,18793.14,0
2026-01-20 05:59:00,CASH_OUT,19362.62,acct_0001183,38689.35,19326.73,acct_0000430,395.9,19758.52,0
2026-01-20 06:00:00,CASH_OUT,1671.94,acct_0002011,4582.62,2910.68,acct_0000393,13136.27,14808.2,0
2026-01-20 06:01:00,CASH_OUT,3986.42,acct_0001518,14635.32,10648.89,acct_0000956,11419.72,15406.14,0
2026-01-20 06:01:00,CASH_IN,720.79,acct_0000728,923.0,202.21,acct_0000738,21980.12,22700.91,0
2026-01-20 06:02:00,CASH_OUT,49.13,acct_0000193,98.1,48.97,acct_0001869,395.29,444.43,0
2026-01-20 06:03:00,CASH_OUT,10832.05,acct_0001157,23256.52,12424.47,acct_0000413,21335.35,32167.4,0
2026-01-20 06:05:00,CASH_IN,1567.87,acct_0002157,8662.92,7095.05,acct_0000901,2216.29,3784.16,0
2026-01-20 06:05:00,TRANSFER,1364.74,acct_0000825,20225.68,18860.93,acct_0001343,16764.25,18128.99,0
2026-01-20 06:05:00,PAYMENT,3324.87,acct_0000915,17577.81,14252.94,acct_0001081,18847.68,22172.54,0
2026-01-20 06:06:00,TRANSFER,132.39,acct_0001792,0.0,0.0,acct_0001253,26080.8,26213.19,0
2026-01-20 06:06:00,CASH_OUT,286.77,acct_0000300,761.14,474.37,acct_0002301,6310.11,6596.88,0
2026-01-20 06:07:00,PAYMENT,4378.0,acct_0002415,3878.0,0.0,acct_0000486,27545.02,31923.02,0
2026-01-20 06:07:00,PAYMENT,3219.02,acct_0001494,14899.81,11680.78,acct_0002236,2475.01,5694.04,0
2026-01-20 06:08:00,DEBIT,1590.01,acct_0000244,14176.48,12586.47,acct_0001084,5279.23,6869.25,0
2026-01-20 06:10:00,PAYMENT,593.99,acct_0001303,1510.87,916.88,acct_0000572,2403.17,2997.15,0
2026-01-20 06:11:00,CASH_OUT,16730.21,acct_0001902,27399.09,10668.88,acct_0001354,5493.24,22223.45,0
2026-01-20 06:11:00,CASH_OUT,1929.29,acct_0002272,9906.21,7976.92,acct_0002332,9176.99,11106.29,0
2026-01-20 06:12:00,PAYMENT,3483.02,acct_0001331,23957.74,20474.72,acct_0000389,15271.68,18754.7,0
2026-01-20 06:13:00,CASH_OUT,187.3,acct_0001185,6730.86,6543.56,acct_0000074,8207.16,8394.46,0
2026-01-20 06:13:00,CASH_OUT,606.81,acct_0000063,381.81,0.0,acct_0001495,5223.87,5830.68,0
2026-01-20 06:14:00,TRANSFER,14362.29,acct_0000718,30661.87,16299.59,acct_0002216,277.24,14639.53,0
2026-01-20 06:14:00,CASH_OUT,504.07,acct_0000077,5041.59,4537.52,acct_0000961,1001.92,1506.0,0
2026-01-20 06:14:00,TRANSFER,718.04,acct_0002366,8127.74,7409.7,acct_0002112,26624.77,27342.81,0
2026-01-20 06:15:00,CASH_OUT,64.62,acct_0001380,0.0,0.0,acct_0001051,12915.19,12979.81,0
2026-01-20 06:15:00,PAYMENT,200.14,acct_0001933,5366.97,5166.82,acct_0001308,1236.04,1436.18,0
2026-01-20 06:16:00,TRANSFER,1047.28,acct_0000641,3756.72,2709.44,acct_0000963,0.0,1047.28,0
2026-01-20 06:16:00,TRANSFER,3032.03,acct_0002290,13134.96,10102.93,acct_0000952,15606.51,18638.54,0
2026-01-20 06:16:00,TRANSFER,1044.32,acct_0002491,9654.93,8610.61,acct_0002276,454.5,1498.82,0
2026-01-20 06:19:00,PAYMENT,3176.61,acct_0001798,18145.44,14968.83,acct_0001571,24606.86,27783.47,0
2026-01-20 06:20:00,CASH_OUT,509.64,acct_0000446,3472.08,2962.44,acct_0001637,11192.45,11702.1,0
2026-01-20 06:20:00,CASH_IN,2067.28,acct_0001601,6444.67,4377.39,acct_0000878,16517.77,18585.05,0
2026-01-20 06:21:00,PAYMENT,90.67,acct_0001871,227.1,136.43,acct_0001937,20899.49,20990.15,0
2026-01-20 06:22:00,TRANSFER,765.01,acct_0001599,4992.73,4227.72,acct_0001135,12359.63,13124.64,0
2026-01-20 06:23:00,PAYMENT,1301.35,acct_0001507,1869.02,567.66,acct_0000477,51.46,1352.82,0
2026-01-20 06:24:00,CASH_OUT,2928.09,acct_0002074,7546.08,4617.99,acct_0002019,15044.01,17972.09,0
2026-01-20 06:25:00,CASH_IN,188.0,acct_0000990,5501.37,5313.37,acct_0001897,14601.77,14789.77,0
2026-01-20 06:26:00,PAYMENT,952.01,acct_0000399,3330.33,2378.32,acct_0000582,13841.43,14793.44,0
2026-01-20 06:27:00,CASH_OUT,3781.83,acct_0001121,12117.18,8335.34,acct_0001500,2490.63,6272.46,0
2026-01-20 06:27:00,TRANSFER,2005.24,acct_0001381,7974.29,5969.06,acct_0002311,8211.4,10216.64,0
2026-01-20 06:29:00,CASH_OUT,6985.44,acct_0002240,11092.48,4107.04,acct_0001341,8600.56,15585.99,0
2026-01-20 06:29:00,DEBIT,6283.47,acct_0000768,11489.79,5206.33,acct_0002040,5834.66,12118.13,0
2026-01-20 06:29:00,PAYMENT,1089.05,acct_0001609,11268.48,10179.43,acct_0000565,5617.23,6706.28,0
2026-01-20 06:29:00,PAYMENT,3382.62,acct_0000413,36213.8,32831.18,acct_0002012,628.86,4011.47,0
2026-01-20 06:30:00,CASH_OUT,4879.93,acct_0001172,17173.56,12293.63,acct_0001792,123.98,5003.9,0
2026-01-20 06:33:00,TRANSFER,780.0,acct_0000723,2742.6,1962.6,acct_0002493,12542.09,13322.09,0
2026-01-20 06:36:00,PAYMENT,7181.32,acct_0001789,34587.03,27405.72,acct_0000344,2634.44,9815.76,0
2026-01-20 06:36:00,PAYMENT,3787.26,acct_0001050,11439.61,7652.36,acct_0002228,3051.23,6838.49,0
2026-01-20 06:37:00,PAYMENT,5629.08,acct_0001428,16812.47,11183.38,acct_0000090,5528.72,11157.8,0
2026-01-20 06:37:00,CASH_OUT,16145.22,acct_0001056,28763.07,12617.85,acct_0001829,5858.04,22003.26,0
2026-01-20 06:39:00,DEBIT,3717.9,acct_0000518,6758.58,3040.68,acct_0001976,234.57,3952.47,0
2026-01-20 06:39:00,PAYMENT,16742.74,acct_0001936,30130.94,13388.21,acct_0001690,4709.59,21452.33,0
2026-01-20 06:40:00,CASH_IN,5197.32,acct_0002469,12700.96,7503.64,acct_0001230,14653.83,19851.15,0
2026-01-20 06:42:00,PAYMENT,1052.44,acct_0000274,9525.34,8472.9,acct_0000173,7690.89,8743.34,0
2026-01-20 06:42:00,TRANSFER,82.15,acct_0000747,306.09,223.94,acct_0001953,15599.16,15681.31,0
2026-01-20 06:45:00,CASH_IN,2198.03,acct_0000034,8528.92,6330.89,acct_0001901,1624.05,3822.08,0
2026-01-20 06:46:00,TRANSFER,7038.26,acct_0000899,6538.26,0.0,acct_0001377,1770.71,8808.97,0
2026-01-20 06:47:00,PAYMENT,1029.58,acct_0001765,2499.06,1469.48,acct_0000335,7244.61,8274.19,0
2026-01-20 06:47:00,CASH_IN,223.48,acct_0001959,130.71,0.0,acct_0002134,6370.47,6593.95,0
2026-01-20 06:48:00,CASH_OUT,2775.4,acct_0001361,3685.31,909.91,acct_0000219,14066.77,16842.17,0
2026-01-20 06:49:00,DEBIT,505.23,acct_0000463,5530.37,5025.14,acct_0001219,5868.09,6373.32,0
2026-01-20 06:49:00,TRANSFER,65.56,acct_0000425,0.0,0.0,acct_0002163,0.0,65.56,0
2026-01-20 06:51:00,TRANSFER,427.6,acct_0000890,1874.2,1446.6,mule_0364,0.0,427.6,1
2026-01-20 06:51:18,TRANSFER,196.64,acct_0000890,806.19,609.55,mule_0490,0.0,196.64,1
2026-01-20 06:51:29,TRANSFER,374.03,acct_0000890,1446.6,1072.57,mule_0008,0.0,374.03,1
2026-01-20 06:51:34,TRANSFER,266.39,acct_0000890,1072.57,806.19,mule_0236,0.0,266.39,1
2026-01-20 06:52:00,CASH_IN,6664.38,acct_0000793,9970.33,3305.95,acct_0002014,4793.11,11457.49,0
2026-01-20 06:53:00,CASH_IN,2376.18,acct_0002113,12360.77,9984.59,acct_0002455,13514.6,15890.78,0
2026-01-20 06:53:00,CASH_OUT,476.06,acct_0001367,4379.39,3903.33,acct_0002069,1340.52,1816.58,0
2026-01-20 06:55:00,PAYMENT,171.65,acct_0001396,178.78,7.13,acct_0000879,6261.44,6433.08,0
2026-01-20 06:55:00,CASH_OUT,16753.13,acct_0000456,16253.13,0.0,acct_0002173,2140.27,18893.39,0
2026-01-20 06:55:00,PAYMENT,2641.07,acct_0001877,17246.18,14605.11,acct_0000034,12147.61,14788.69,0
2026-01-20 06:55:00,PAYMENT,1605.75,acct_0001104,5492.59,3886.84,acct_0001365,10781.61,12387.36,0
2026-01-20 06:55:00,PAYMENT,1309.01,acct_0001099,2434.29,1125.28,acct_0001961,12419.11,13728.12,0
2026-01-20 06:56:00,PAYMENT,768.27,acct_0000402,2464.15,1695.88,acct_0000955,4633.42,5401.69,0
2026-01-20 06:56:00,PAYMENT,7318.49,acct_0001737,24944.52,17626.03,acct_0000498,6608.71,13927.2,0
2026-01-20 06:56:00,PAYMENT,3768.26,acct_0001712,11517.74,7749.48,acct_0002378,20846.53,24614.79,0
2026-01-20 06:58:00,CASH_OUT,1180.01,acct_0001977,24239.29,23059.28,acct_0001751,36952.8,38132.81,0
2026-01-20 06:58:00,PAYMENT,2960.64,acct_0001189,17279.87,14319.23,acct_0001573,942.72,3903.36,0
2026-01-20 06:59:00,CASH_OUT,5732.31,acct_0002272,12095.01,6362.7,acct_0001751,14303.86,20036.17,0
2026-01-20 07:00:00,CASH_OUT,6208.09,acct_0002464,12079.86,5871.77,acct_0002184,15050.37,21258.46,0
2026-01-20 07:00:00,PAYMENT,5959.47,acct_0000247,34116.07,28156.6,acct_0001113,0.0,5959.47,0
2026-01-20 07:00:00,PAYMENT,600.68,acct_0002035,1409.46,808.78,acct_0000775,5542.5,6143.18,0
2026-01-20 07:01:00,CASH_IN,1640.02,acct_0001436,6114.8,4474.78,acct_0001301,2121.33,3761.36,0
2026-01-20 07:01:00,CASH_IN,1897.07,acct_0001221,9895.31,7998.23,acct_0002372,31529.06,33426.14,0
2026-01-20 07:01:00,TRANSFER,784.15,acct_0000630,5592.03,4807.88,acct_0002439,10485.08,11269.23,0
2026-01-20 07:02:00,TRANSFER,418.78,acct_0000141,3626.18,3207.4,acct_0000172,4382.09,4800.87,0
2026-01-20 07:02:00,PAYMENT,2433.54,acct_0001967,9001.54,6568.0,acct_0001023,11201.62,13635.16,0
2026-01-20 07:03:00,TRANSFER,3713.23,acct_0001276,13158.58,9445.35,acct_0001717,28057.61,31770.84,0
2026-01-20 07:03:00,TRANSFER,3682.19,acct_0002315,18290.11,14607.92,acct_0001786,2133.65,5815.84,0
2026-01-20 07:05:00,TRANSFER,5719.74,acct_0000483,13108.37,7388.63,acct_0000826,8696.04,14415.78,0
2026-01-20 07:06:00,TRANSFER,1444.91,acct_0000876,10634.6,9189.69,acct_0001700,15156.18,16601.09,0
2026-01-20 07:06:00,DEBIT,240.79,acct_0001638,97.61,0.0,acct_0001440,16636.6,16877.38,0
2026-01-20 07:07:00,CASH_OUT,1421.96,acct_0001381,1716.86,294.9,acct_0000415,11678.72,13100.68,0
2026-01-20 07:07:00,TRANSFER,813.09,acct_0000245,2121.07,1307.98,acct_0000021,9109.46,9922.54,0
2026-01-20 07:08:00,CASH_OUT,1319.85,acct_0001080,24086.1,22766.26,acct_0000696,17972.46,19292.3,0
2026-01-20 07:09:00,PAYMENT,42.48,acct_0002102,0.0,0.0,acct_0002329,8773.85,8816.33,0
2026-01-20 07:10:00,CASH_IN,7602.7,acct_0002191,14311.23,6708.53,acct_0001022,1732.37,9335.07,0
2026-01-20 07:11:00,CASH_OUT,3407.11,acct_0000072,10493.56,7086.45,acct_0001611,5079.8,8486.92,0
2026-01-20 07:13:00,CASH_IN,6941.87,acct_0000346,11011.44,4069.56,acct_0001878,27486.89,34428.76,0
2026-01-20 07:14:00,CASH_IN,2951.78,acct_0001440,7272.04,4320.26,acct_0002475,16486.92,19438.71,0
2026-01-20 07:15:00,CASH_IN,6329.92,acct_0001127,12772.9,6442.98,acct_0000320,21918.86,28248.77,0
2026-01-20 07:16:00,TRANSFER,5103.69,acct_0001577,18192.21,13088.52,acct_0000906,3059.64,8163.33,0
2026-01-20 07:17:00,CASH_OUT,1116.39,acct_0001961,7541.91,6425.51,acct_0001912,10767.68,11884.07,0
2026-01-20 07:18:00,PAYMENT,5210.25,acct_0001613,17905.74,12695.48,acct_0002150,25488.24,30698.5,0
2026-01-20 07:19:00,CASH_OUT,262.84,acct_0000796,429.23,166.4,acct_0000076,23928.1,24190.94,0
2026-01-20 07:20:00,TRANSFER,25331.65,acct_0001866,30572.05,5240.4,acct_0000625,13749.95,39081.6,0
2026-01-20 07:21:00,TRANSFER,12906.44,acct_0002156,45633.41,32726.98,acct_0001013,28493.77,41400.21,0
2026-01-20 07:21:00,CASH_OUT,1184.06,acct_0002330,1849.79,665.73,acct_0001050,3457.89,4641.95,0
2026-01-20 07:23:00,CASH_OUT,624.87,acct_0000317,1809.99,1185.12,acct_0000433,973.59,1598.45,0
2026-01-20 07:23:00,CASH_IN,6895.75,acct_0001720,11764.18,4868.43,acct_0000338,14849.73,21745.49,0
2026-01-20 07:23:00,TRANSFER,636.44,acct_0000676,2933.18,2296.74,acct_0001790,20815.36,21451.8,0
2026-01-20 07:24:00,PAYMENT,381.86,acct_0000204,8990.79,8608.93,acct_0001454,25361.14,25743.0,0
2026-01-20 07:24:00,DEBIT,4942.24,acct_0001759,23586.25,18644.01,acct_0002371,10432.13,15374.37,0
2026-01-20 07:26:00,CASH_OUT,4339.4,acct_0000386,5084.27,744.87,mule_0246,0.0,4339.4,1
2026-01-20 07:26:00,CASH_IN,1480.24,acct_0000732,8998.04,7517.8,acct_0002491,0.0,1480.24,0
2026-01-20 07:27:00,PAYMENT,10416.83,acct_0002177,13851.6,3434.78,acct_0001085,4682.72,15099.55,0
2026-01-20 07:29:00,PAYMENT,9691.33,acct_0001481,23335.55,13644.22,acct_0001104,11873.07,21564.4,0
2026-01-20 07:30:00,CASH_IN,149.28,acct_0001989,0.0,0.0,acct_0002408,15266.83,15416.12,0
2026-01-20 07:32:00,PAYMENT,379.25,acct_0001834,7278.75,6899.5,acct_0000197,4592.45,4971.7,0
2026-01-20 07:32:00,DEBIT,3456.21,acct_0001862,11334.01,7877.8,acct_0000756,20735.64,24191.85,0
2026-01-20 07:32:00,DEBIT,1912.03,acct_0000119,3528.53,1616.5,acct_0001322,0.0,1912.03,0
2026-01-20 07:34:00,CASH_OUT,1542.42,acct_0001548,9748.95,8206.53,acct_0001232,16749.98,18292.4,0
2026-01-20 07:34:00,CASH_OUT,1254.3,acct_0001736,17226.34,15972.04,acct_0001007,14186.54,15440.84,0
2026-01-20 07:35:00,CASH_OUT,5141.7,acct_0000347,13807.58,8665.88,acct_0001618,3054.12,8195.82,0
2026-01-20 07:37:00,CASH_OUT,1035.7,acct_0000609,9906.37,8870.67,acct_0001929,8701.73,9737.43,0
2026-01-20 07:39:00,PAYMENT,2526.0,acct_0001020,25451.62,22925.63,acct_0000356,58209.47,60735.46,0
2026-01-20 07:40:00,PAYMENT,3751.83,acct_0001736,8665.52,4913.7,acct_0001196,3827.65,7579.47,0
2026-01-20 07:41:00,TRANSFER,4172.35,acct_0000456,9684.07,5511.72,acct_0001805,7784.3,11956.65,0
2026-01-20 07:41:00,PAYMENT,1247.07,acct_0001787,5568.54,4321.47,acct_0001031,2773.4,4020.47,0
2026-01-20 07:41:00,PAYMENT,6725.69,acct_0001205,20212.75,13487.06,acct_0000875,1878.91,8604.61,0
2026-01-20 07:43:00,CASH_IN,2244.14,acct_0000653,12814.04,10569.9,acct_0002425,6954.12,9198.26,0
2026-01-20 07:43:00,CASH_OUT,1589.28,acct_0002022,4259.26,2669.98,acct_0000312,18133.89,19723.17,0
2026-01-20 07:46:00,CASH_OUT,591.36,acct_0002392,3641.49,3050.14,acct_0001292,15781.2,16372.56,0
2026-01-20 07:46:00,TRANSFER,7449.52,acct_0001798,13675.84,6226.31,acct_0000350,153.22,7602.74,0
2026-01-20 07:48:00,CASH_OUT,450.01,acct_0000328,862.22,412.22,acct_0001198,11832.27,12282.28,0
2026-01-20 07:49:00,DEBIT,2147.04,acct_0002449,7841.84,5694.81,acct_0002130,5138.09,7285.13,0
2026-01-20 07:49:00,CASH_IN,34.01,acct_0000974,0.0,0.0,acct_0001971,19314.9,19348.91,0
2026-01-20 07:49:00,TRANSFER,868.98,acct_0000712,5828.03,4959.05,mule_0453,0.0,868.98,1
2026-01-20 07:49:31,TRANSFER,639.78,acct_0000712,4959.05,4319.26,mule_0203,0.0,639.78,1
2026-01-20 07:49:35,TRANSFER,395.17,acct_0000712,2694.76,2299.59,mule_0406,0.0,395.17,1
2026-01-20 07:49:36,TRANSFER,556.3,acct_0000712,3713.94,3157.64,mule_0049,0.0,556.3,1
2026-01-20 07:49:38,TRANSFER,605.33,acct_0000712,4319.26,3713.94,mule_0416,0.0,605.33,1
2026-01-20 07:51:00,CASH_OUT,345.51,acct_0000351,1245.08,899.56,acct_0001991,4646.12,4991.64,0
2026-01-20 07:51:28,TRANSFER,462.88,acct_0000712,3157.64,2694.76,mule_0090,0.0,462.88,1
2026-01-20 07:52:00,CASH_IN,25519.93,acct_0001590,25019.93,0.0,acct_0000047,47.25,25567.18,0
2026-01-20 07:52:42,TRANSFER,315.86,acct_0000712,2299.59,1983.73,mule_0041,0.0,315.86,1
2026-01-20 07:55:00,CASH_OUT,4483.51,acct_0002419,4398.36,0.0,acct_0000622,6154.27,10637.78,0
2026-01-20 07:55:00,CASH_OUT,934.04,acct_0000120,15195.87,14261.84,acct_0001001,687.64,1621.68,0
2026-01-20 07:56:00,PAYMENT,449.29,acct_0002011,15482.25,15032.96,acct_0002336,10165.95,10615.25,0
2026-01-20 07:57:00,DEBIT,553.83,acct_0000429,1146.72,592.89,acct_0000384,11637.25,12191.07,0
2026-01-20 07:59:00,TRANSFER,3210.28,acct_0000625,20175.91,16965.63,acct_0001318,8484.58,11694.86,0
2026-01-20 08:00:00,TRANSFER,732.1,acct_0000715,3660.1,2928.0,acct_0000779,1313.75,2045.85,0
2026-01-20 08:00:00,PAYMENT,3190.38,acct_0001906,5631.96,2441.58,acct_0001403,934.51,4124.89,0
2026-01-20 08:01:00,CASH_IN,2646.91,acct_0001656,35578.34,32931.43,acct_0001681,6272.22,8919.13,0
2026-01-20 08:01:00,PAYMENT,5887.9,acct_0000343,16776.53,10888.62,acct_0001755,18714.02,24601.92,0
2026-01-20 08:04:00,DEBIT,4092.96,acct_0000852,5962.59,1869.63,acct_0001725,23404.46,27497.42,0
2026-01-20 08:05:00,TRANSFER,4127.8,acct_0002424,7630.72,3502.93,acct_0000420,5968.41,10096.2,0
2026-01-20 08:05:00,DEBIT,381.39,acct_0002364,1014.22,632.83,acct_0000545,22655.56,23036.95,0
2026-01-20 08:08:00,CASH_OUT,208.08,acct_0002397,1486.5,1278.42,acct_0001310,1628.36,1836.44,0
2026-01-20 08:09:00,CASH_OUT,1804.3,acct_0000086,6122.12,4317.82,acct_0000452,6070.9,7875.2,0
2026-01-20 08:13:00,PAYMENT,1207.41,acct_0000777,1341.48,134.08,acct_0001671,11427.37,12634.77,0
2026-01-20 08:13:00,CASH_IN,867.75,acct_0001957,4955.42,4087.68,acct_0000592,9952.74,10820.48,0
2026-01-20 08:13:00,PAYMENT,1643.85,acct_0002166,8180.72,6536.87,acct_0001433,38685.09,40328.94,0
2026-01-20 08:13:00,PAYMENT,591.94,acct_0000424,1709.71,1117.77,acct_0002204,3491.48,4083.42,0
2026-01-20 08:13:00,CASH_OUT,3114.8,acct_0002128,6413.07,3298.28,acct_0001781,6909.21,10024.01,0
2026-01-20 08:13:00,TRANSFER,8594.07,acct_0000906,10598.69,2004.62,acct_0001003,4967.09,13561.16,0
2026-01-20 08:13:00,PAYMENT,3.11,acct_0001678,29816.27,29813.16,mule_0210,0.0,3.11,1
2026-01-20 08:14:00,PAYMENT,284.23,acct_0001330,969.08,684.85,acct_0000361,3363.0,3647.23,0
2026-01-20 08:14:24,CASH_OUT,25923.84,acct_0001678,29813.16,3889.33,mule_0210,3.11,25926.95,1
2026-01-20 08:15:00,PAYMENT,4753.01,acct_0002284,16428.96,11675.95,acct_0000212,5039.17,9792.18,0
2026-01-20 08:15:00,CASH_OUT,483.67,acct_0001077,2643.55,2159.88,acct_0000822,13328.08,13811.75,0
2026-01-20 08:15:00,CASH_OUT,860.72,acct_0002131,2826.63,1965.91,acct_0001653,5558.92,6419.65,0
2026-01-20 08:19:00,DEBIT,8735.58,acct_0002321,11377.3,2641.72,acct_0000240,1488.0,10223.58,0
2026-01-20 08:20:00,PAYMENT,31.62,acct_0000666,0.0,0.0,acct_0000238,1852.88,1884.5,0
2026-01-20 08:20:00,DEBIT,25406.47,acct_0002059,37296.67,11890.19,acct_0001143,22428.92,47835.39,0
2026-01-20 08:21:00,PAYMENT,707.12,acct_0001265,2125.22,1418.09,acct_0000556,3931.14,4638.26,0
2026-01-20 08:21:00,CASH_OUT,5634.8,acct_0000363,44119.59,38484.79,acct_0001030,3907.73,9542.52,0
2026-01-20 08:21:00,PAYMENT,440.42,acct_0000823,2543.87,2103.45,acct_0000677,43990.95,44431.37,0
2026-01-20 08:22:00,PAYMENT,942.41,acct_0001513,1471.73,529.32,acct_0002254,15932.42,16874.83,0
2026-01-20 08:23:00,TRANSFER,2739.96,acct_0000092,9623.83,6883.87,acct_0000074,12480.01,15219.97,0
2026-01-20 08:23:00,CASH_OUT,1655.66,acct_0001255,19297.51,17641.85,acct_0001240,9714.48,11370.14,0
2026-01-20 08:23:00,CASH_IN,3317.08,acct_0001545,14471.53,11154.46,acct_0001038,18607.39,21924.46,0
2026-01-20 08:24:00,TRANSFER,2520.91,acct_0001716,5064.2,2543.29,acct_0000167,64.3,2585.2,0
2026-01-20 08:25:00,CASH_OUT,559.82,acct_0000764,3137.03,2577.21,acct_0002480,5653.68,6213.5,0
2026-01-20 08:26:00,CASH_IN,2406.28,acct_0001392,19754.0,17347.72,acct_0002338,1266.06,3672.33,0
2026-01-20 08:26:00,DEBIT,1898.13,acct_0001193,15019.7,13121.56,acct_0000521,4890.6,6788.74,0
2026-01-20 08:29:00,CASH_IN,19743.17,acct_0002062,19243.17,0.0,acct_0001778,7636.07,27379.23,0
2026-01-20 08:33:00,PAYMENT,1666.16,acct_0001503,8467.77,6801.61,acct_0000903,0.0,1666.16,0
2026-01-20 08:34:00,PAYMENT,2253.36,acct_0001813,3925.95,1672.59,acct_0001084,578.24,2831.6,0
2026-01-20 08:34:00,PAYMENT,201.45,acct_0000179,12812.95,12611.49,acct_0000341,4819.99,5021.45,0
2026-01-20 08:34:00,PAYMENT,1692.38,acct_0002205,6252.88,4560.5,acct_0001144,1644.97,3337.35,0
2026-01-20 08:35:00,CASH_OUT,2472.8,acct_0001906,6795.8,4323.0,acct_0002080,4385.57,6858.36,0
2026-01-20 08:35:00,CASH_IN,2170.11,acct_0001268,6669.51,4499.4,acct_0001217,6666.21,8836.32,0
2026-01-20 08:36:00,DEBIT,3839.84,acct_0000048,21785.86,17946.02,acct_0002290,6534.34,10374.18,0
2026-01-20 08:39:00,TRANSFER,5872.02,acct_0002254,21804.44,15932.42,acct_0001293,4713.1,10585.12,0
2026-01-20 08:39:00,TRANSFER,73.9,acct_0001119,124.38,50.48,acct_0002028,5930.68,6004.59,0
2026-01-20 08:39:00,CASH_IN,237.89,acct_0000506,2936.06,2698.17,acct_0001400,462.02,699.91,0
2026-01-20 08:39:00,PAYMENT,6251.45,acct_0001596,10731.51,4480.06,acct_0000348,4598.53,10849.98,0
2026-01-20 08:40:00,CASH_OUT,543.64,acct_0001674,22295.76,21752.12,acct_0001872,5825.37,6369.02,0
2026-01-20 08:40:00,PAYMENT,2032.28,acct_0001301,7470.33,5438.06,acct_0001594,7146.29,9178.57,0
2026-01-20 08:40:00,CASH_OUT,2024.2,acct_0001745,3445.99,1421.8,acct_0001486,5502.95,7527.14,0
2026-01-20 08:41:00,CASH_IN,1302.3,acct_0001685,4312.86,3010.56,acct_0001714,0.0,1302.3,0
2026-01-20 08:42:00,CASH_OUT,46.61,acct_0000682,0.0,0.0,acct_0001585,5814.98,5861.59,0
2026-01-20 08:44:00,TRANSFER,1222.22,acct_0000271,5093.81,3871.59,acct_0001911,716.32,1938.54,0
2026-01-20 08:44:00,PAYMENT,2628.31,acct_0001356,10883.54,8255.24,acct_0000383,0.0,2628.31,0
2026-01-20 08:45:00,PAYMENT,3733.68,acct_0001024,7650.45,3916.77,acct_0000388,11039.9,14773.58,0
2026-01-20 08:45:00,CASH_OUT,321.23,acct_0000794,432.31,111.08,acct_0002032,0.0,321.23,0
2026-01-20 08:46:00,DEBIT,17100.87,acct_0000094,35976.1,18875.23,acct_0000970,2532.9,19633.77,0
2026-01-20 08:46:00,TRANSFER,2217.45,acct_0001693,7745.68,5528.24,acct_0000336,6241.57,8459.02,0
2026-01-20 08:48:00,CASH_OUT,23564.42,acct_0001375,41250.27,17685.84,acct_0001479,2383.03,25947.45,0
2026-01-20 08:48:00,CASH_IN,928.59,acct_0002330,1244.1,315.51,acct_0000004,273.4,1201.98,0
2026-01-20 08:49:00,PAYMENT,5091.04,acct_0001198,4837.64,0.0,acct_0001584,8079.9,13170.94,0
2026-01-20 08:50:00,PAYMENT,16126.9,acct_0001271,37588.0,21461.1,acct_0001944,4881.02,21007.92,0
2026-01-20 08:50:00,PAYMENT,29.37,acct_0000995,0.0,0.0,acct_0000234,3180.49,3209.86,0
2026-01-20 08:51:00,CASH_OUT,9762.63,acct_0001631,12763.08,3000.46,acct_0000088,1030.05,10792.68,0
2026-01-20 08:53:00,CASH_IN,1820.18,acct_0001831,4610.34,2790.16,acct_0000689,6239.55,8059.73,0
2026-01-20 08:53:00,PAYMENT,162.26,acct_0000877,3140.33,2978.07,acct_0001801,27130.73,27292.99,0
2026-01-20 08:53:00,PAYMENT,2054.33,acct_0001546,7249.72,5195.4,acct_0001978,7797.78,9852.11,0
2026-01-20 08:54:00,PAYMENT,1072.04,acct_0002372,3857.04,2785.0,acct_0001774,8785.47,9857.5,0
2026-01-20 08:54:00,CASH_OUT,4481.08,acct_0000386,6238.73,1757.64,acct_0002118,5731.39,10212.48,0
2026-01-20 08:56:00,PAYMENT,6243.69,acct_0000070,5743.69,0.0,acct_0000698,17331.68,23575.37,0
2026-01-20 08:57:00,PAYMENT,190.58,acct_0000362,1606.2,1415.63,acct_0002030,0.0,190.58,0
2026-01-20 09:00:00,DEBIT,770.2,acct_0002350,6480.35,5710.15,acct_0002137,13541.58,14311.78,0
2026-01-20 09:00:00,PAYMENT,4044.26,acct_0001391,8714.95,4670.69,acct_0000150,9471.59,13515.84,0
